1,1033.7075,1033.74,1031.55,1031.6,13375
2,1033.7945,1034.53,1032.6,1033.67,9346
3,1035.21,1035.9999,1033.0601,1033.48,15132
4,1033.812,1035.14,1032.47,1034.9,9736
5,1033.01,1033.999,1033.01,1033.595,5604
6,1034,1034,1032.73,1033.04,3506
7,1033.35,1033.71,1032.47,1033.42,8500
8,1033.695,1033.695,1032.65,1033.0155,9625
9,1033.43,1033.89,1033.43,1033.8745,2750
10,1033.3875,1033.76,1033.05,1033.39,5000
11,1032.872,1033.53,1032.84,1032.9,2492
12,1033.5,1033.53,1033.25,1033.49,1300
13,1033.68,1033.68,1033.1101,1033.47,2000
14,1034.175,1034.175,1033,1033.33,8023
15,1034.62,1034.84,1034.0101,1034.37,900
16,1034.68,1035.32,1034.01,1034.67,6478
17,1034.13,1034.84,1033.3301,1034.31,4950
18,1034.838,1034.8399,1033.67,1033.944,3875
19,1032.507,1034.51,1032.507,1034.51,8362
20,1032.98,1033.03,1032.5,1032.5,1400
21,1032.7601,1033.23,1032.74,1032.9999,5650
22,1032.074,1033.18,1031.8,1033.1,8556
23,1031.94,1033.07,1031.74,1032.43,10231
24,1032.92,1032.94,1031.9,1032.28,2861
25,1032.5,1033.07,1032.45,1033.0699,1738
26,1032.098,1032.447,1031.511,1032.447,1700
27,1032.83,1032.998,1031.535,1031.535,2526
28,1031.995,1032.5545,1031.781,1032.465,2093
29,1031.73,1032.185,1031.61,1032.185,5281
30,1032.11,1032.22,1031.64,1031.64,5749
31,1031.11,1032.24,1031.11,1032.24,4027
32,1031.99,1031.99,1031.02,1031.25,1460
33,1030.995,1031.48,1030.995,1031.48,300
34,1030.78,1031.18,1030.78,1031.18,900
35,1030.18,1030.89,1030,1030.89,6008
36,1030.63,1030.969,1029.75,1029.9,8324
37,1032.25,1032.25,1030.75,1030.75,2304
38,1033.23,1033.51,1032.42,1032.5875,3999
39,1031.388,1033.33,1031.3,1033.33,1348
40,1031.95,1031.95,1031.3725,1031.42,1300
41,1031.05,1031.78,1031.04,1031.61,2350
42,1030.91,1030.9401,1030.91,1030.9401,350
43,1030.218,1031.116,1030.218,1031.116,3435
44,1029.17,1030.43,1029.1,1030.18,4800
45,1028.02,1029.2301,1028.02,1029.141,3682
46,1028.96,1029.54,1027.89,1028.02,7991
47,1029.32,1029.4845,1028.78,1029.4845,6194
48,1029.28,1029.84,1029.18,1029.57,1200
49,1029.41,1029.8299,1028.54,1029.595,8682
50,1029.68,1029.88,1029.14,1029.14,3216
51,1030,1030,1029.05,1029.72,3225
52,1029.19,1030,1029.15,1030,7130
53,1030.2,1030.2,1028.99,1029.16,4432
54,1030.87,1030.87,1030.21,1030.21,3000
55,1031.05,1031.37,1030.501,1030.94,1726
56,1030.92,1031.39,1030.41,1031.04,5321
57,1031.28,1031.28,1030.31,1031.03,7915
58,1030.9,1031.17,1030.5355,1030.5355,2200
59,1031.275,1031.275,1030.605,1031.03,786
60,1029.83,1030.78,1029.83,1030.78,3910
61,1029.555,1030.0233,1029.5,1029.82,3305
62,1029.63,1030,1029.48,1029.58,2590
63,1030.119,1030.119,1029.8681,1030,700
64,1030.235,1030.2975,1029.89,1029.89,700
65,1029.86,1030.015,1029.79,1029.87,900
66,1029.83,1030.34,1029.83,1030.18,2583
67,1030.31,1030.31,1029.8301,1029.86,600
68,1029.86,1030.175,1029.8392,1029.8392,900
69,1029.63,1029.93,1029.465,1029.85,7954
70,1029.37,1029.61,1029.17,1029.17,1300
71,1029.4555,1029.57,1029.24,1029.24,1000
72,1029.39,1029.55,1029.39,1029.515,800
73,1030.42,1030.5,1029.37,1029.58,8070
74,1030.585,1030.81,1030.345,1030.345,1400
75,1030.786,1030.86,1030.37,1030.37,3053
76,1031.27,1031.34,1030.64,1030.73,2811
77,1030.67,1031.32,1030.53,1031.2,2854
78,1030.64,1030.864,1030.2,1030.72,3300
79,1031.61,1031.68,1030.58,1030.58,3766
80,1030.66,1032.46,1030.66,1031.68,5851
81,1030.8055,1031.59,1030.8055,1031.15,2849
82,1031.61,1031.61,1031.01,1031.43,800
83,1031.27,1031.56,1031.27,1031.56,400
84,1031.4,1031.4,1031.4,1031.4,100
85,1031.38,1031.45,1031.32,1031.39,1300
86,1031.12,1031.12,1030.72,1031.01,1863
87,1031.28,1031.28,1031.28,1031.28,200
88,1031.245,1031.48,1031.04,1031.44,500
89,1031.77,1031.77,1031.36,1031.49,2900
90,1032.17,1032.4,1031.75,1031.77,3902
91,1031.9,1032.35,1031.38,1031.765,5550
92,1029.84,1031.46,1029.84,1031.46,1314
93,1029.51,1030.99,1029.51,1030.26,6504
94,1029.77,1029.7799,1029.17,1029.63,1933
95,1030.3701,1030.97,1029.74,1029.78,7150
96,1030.71,1030.7545,1030.37,1030.7545,1500
97,1029.38,1030.76,1029.3004,1030.755,4544
98,1028.95,1029.481,1028.95,1029.481,4147
99,1028.93,1029.28,1028.84,1028.97,2100
100,1029.02,1029.25,1028.94,1029.25,1100
101,1028.85,1028.8851,1028.68,1028.74,500
102,1028.148,1028.775,1028.04,1028.68,2550
103,1029.63,1029.63,1028.27,1028.3,2800
104,1028.21,1029.66,1028.02,1029.28,6669
105,1029.23,1029.23,1028.02,1028.24,819
106,1028.122,1028.745,1028.122,1028.63,600
107,1028.72,1028.72,1028.03,1028.03,900
108,1027.51,1028.6,1027.38,1028.37,3388
109,1028.46,1028.47,1027.43,1027.43,4419
110,1028.55,1028.74,1028.14,1028.14,2619
111,1028.55,1028.55,1028.55,1028.55,275
112,1029.45,1029.45,1028.42,1028.7278,3724
113,1028.83,1029.45,1028.5,1029.45,1701
114,1028.74,1028.98,1028.66,1028.73,1100
115,1029.28,1029.52,1028.78,1029.02,1804
116,1028.8,1029.13,1028.51,1028.751,600
117,1027.93,1028.9945,1027.7725,1028.9945,1301
118,1028.695,1028.695,1028.09,1028.11,1100
119,1028.16,1028.49,1028.14,1028.49,1104
120,1028.74,1028.74,1028.02,1028.22,3900
121,1028.38,1029.28,1028.08,1028.746,2209
122,1029.44,1029.44,1028.84,1028.84,200
123,1028.85,1029.41,1028.85,1028.88,1399
124,1029.3,1029.41,1029.05,1029.39,2800
125,1029.082,1029.45,1028.93,1029.0339,1922
126,1029.51,1029.68,1029.07,1029.51,6186
127,1029.565,1029.87,1029.185,1029.25,3644
128,1029.84,1030.18,1029.4401,1029.82,6337
129,1029.01,1029.522,1029.01,1029.4501,2540
130,1029.13,1029.72,1029.13,1029.47,670
131,1029.81,1029.81,1029.35,1029.36,500
132,1029.79,1029.8,1029.3,1029.3,800
133,1029.79,1029.79,1029.34,1029.57,900
134,1030.515,1030.515,1029.8,1029.87,1970
135,1030.28,1030.28,1029.89,1029.95,987
136,1030.2,1030.49,1030,1030,900
137,1030.44,1030.49,1030,1030,781
138,1030.32,1030.89,1030.32,1030.67,950
139,1030.28,1030.46,1030.0801,1030.46,700
140,1031.15,1031.46,1030.69,1030.69,2566
141,1030.819,1031.49,1030.34,1030.86,3506
142,1031.28,1031.42,1030.73,1030.82,2934
143,1030.97,1031.42,1030.97,1031.3,300
144,1030.21,1031.13,1030.21,1030.985,1150
145,1029.05,1030.2,1029.05,1030.2,1832
146,1029.14,1029.18,1028.94,1029.18,500
147,1028.77,1029.11,1028.77,1029.11,1588
148,1029.2,1029.6059,1028.73,1028.94,1776
149,1028.68,1029,1028.68,1029,200
150,1028.12,1029.26,1028.12,1029.26,19133
151,1029.01,1029.13,1028.77,1028.77,2843
152,1029.26,1029.3,1029.195,1029.195,1200
153,1028.99,1029.45,1028.79,1029.088,3003
