51,35.535,35.54,35.51,35.51,71853
52,35.535,35.55,35.51,35.535,155614
53,35.555,35.565,35.53,35.535,142166
54,35.56,35.57,35.55,35.5599,44565
55,35.565,35.57,35.5501,35.559,38118
56,35.5699,35.57,35.5526,35.56,39753
57,35.55,35.57,35.54,35.565,55868
58,35.57,35.58,35.55,35.55,70682
59,35.61,35.61,35.57,35.57,60843
60,35.58,35.61,35.575,35.61,114441
61,35.585,35.6,35.56,35.575,195313
62,35.58,35.605,35.58,35.585,68731
63,35.59,35.59,35.56,35.585,168076
64,35.58,35.59,35.5729,35.585,108591
65,35.59,35.6,35.57,35.58,92805
66,35.595,35.609,35.58,35.59,55182
67,35.62,35.62,35.59,35.6,252934
68,35.61,35.62,35.601,35.62,208301
69,35.57,35.615,35.57,35.615,202308
70,35.6,35.6,35.57,35.57,112264
71,35.61,35.61,35.59,35.597,43266
72,35.575,35.61,35.57,35.61,156472
73,35.58,35.587,35.565,35.575,89118
74,35.59,35.6,35.57,35.59,40948
75,35.585,35.59,35.57,35.59,103318
76,35.5899,35.6,35.58,35.585,57818
77,35.57,35.59,35.565,35.5848,129968
78,35.57,35.58,35.56,35.57,154025
79,35.565,35.58,35.56,35.57,103064
80,35.569,35.57,35.56,35.565,4500
81,35.58,35.58,35.56,35.5623,46378
82,35.565,35.58,35.56,35.58,23467
83,35.565,35.57,35.56,35.565,27950
84,35.565,35.58,35.56,35.565,64675
85,35.595,35.6,35.565,35.5699,58030
86,35.56,35.595,35.5419,35.5924,201375
87,35.55,35.57,35.55,35.56,137322
88,35.55,35.57,35.55,35.5599,101865
89,35.56,35.57,35.55,35.55,30989
90,35.5433,35.5699,35.5433,35.56,62559
91,35.5574,35.57,35.54,35.545,211598
92,35.53,35.57,35.52,35.55,195147
93,35.54,35.55,35.521,35.53,60510
94,35.53,35.54,35.52,35.54,122609
95,35.54,35.55,35.52,35.53,52261
96,35.53,35.55,35.5201,35.55,235464
97,35.539,35.54,35.52,35.525,103143
98,35.53,35.54,35.51,35.535,122548
99,35.52,35.54,35.52,35.537,155472
100,35.485,35.52,35.485,35.52,212985
101,35.51,35.52,35.48,35.49,74158
102,35.46,35.51,35.46,35.51,156514
103,35.48,35.48,35.46,35.465,212998
104,35.44,35.48,35.435,35.48,235122
105,35.4641,35.465,35.4399,35.4399,30693
106,35.44,35.47,35.44,35.4601,50449
107,35.47,35.49,35.44,35.449,385149
108,35.46,35.465,35.44,35.465,134932
109,35.4301,35.46,35.43,35.46,52172
110,35.43,35.455,35.42,35.43,143803
111,35.435,35.445,35.42,35.4351,52133
112,35.45,35.455,35.44,35.44,39557
113,35.445,35.46,35.4401,35.445,36506
114,35.44,35.445,35.435,35.445,15432
115,35.435,35.44,35.43,35.44,5588
116,35.45,35.46,35.43,35.43,65674
117,35.45,35.46,35.44,35.455,85887
118,35.44,35.46,35.44,35.445,51924
119,35.46,35.46,35.44,35.4471,34442
120,35.4501,35.46,35.45,35.46,27460
121,35.445,35.46,35.44,35.46,137667
122,35.465,35.47,35.445,35.445,249693
123,35.456,35.48,35.45,35.47,178531
124,35.445,35.465,35.44,35.46,162705
125,35.43,35.455,35.395,35.45,324725
126,35.425,35.4343,35.415,35.43,64187
127,35.45,35.45,35.4201,35.425,70431
128,35.445,35.4553,35.44,35.45,87031
129,35.455,35.46,35.435,35.45,138963
130,35.46,35.465,35.45,35.455,85138
131,35.45,35.47,35.45,35.46,255198
132,35.475,35.48,35.4497,35.457,71227
133,35.4568,35.4675,35.44,35.46,175019
134,35.47,35.48,35.45,35.46,60218
135,35.49,35.49,35.46,35.463,73794
136,35.48,35.49,35.48,35.489,16239
137,35.4838,35.49,35.48,35.48,16291
138,35.47,35.49,35.47,35.485,55767
139,35.485,35.49,35.47,35.475,37499
140,35.505,35.5099,35.48,35.49,48733
141,35.515,35.52,35.495,35.51,38901
142,35.4938,35.52,35.49,35.52,77327
143,35.5,35.5,35.49,35.5,14467
144,35.495,35.5,35.49,35.5,10103
145,35.465,35.5,35.46,35.5,95074
146,35.47,35.48,35.46,35.47,28729
147,35.467,35.48,35.46,35.47,119438
148,35.45,35.47,35.45,35.47,33038
149,35.41,35.45,35.41,35.45,121081
150,35.405,35.435,35.39,35.41,185970
151,35.415,35.435,35.395,35.405,91800
152,35.415,35.435,35.41,35.41,60635
153,35.425,35.43,35.4149,35.42,13092
154,35.43,35.43,35.42,35.43,11767
155,35.44,35.44,35.42,35.42,28643
156,35.42,35.45,35.42,35.435,80582
157,35.4375,35.44,35.42,35.42,35796
158,35.445,35.45,35.42,35.43,48059
159,35.45,35.45,35.44,35.45,23905
160,35.46,35.46,35.4472,35.4472,53340
161,35.46,35.47,35.45,35.453,42836
162,35.46,35.47,35.45,35.45,59725
163,35.465,35.48,35.45,35.46,53159
164,35.46,35.47,35.45,35.465,35711
165,35.466,35.47,35.45,35.46,37167
166,35.47,35.47,35.46,35.47,88020
167,35.465,35.47,35.46,35.465,16363
168,35.46,35.475,35.46,35.47,270872
169,35.45,35.47,35.44,35.46,196832
170,35.45,35.47,35.45,35.46,56122
171,35.463,35.47,35.45,35.45,16214
172,35.47,35.48,35.45,35.465,283828
173,35.48,35.49,35.46,35.47,182794
174,35.485,35.49,35.48,35.483,34779
175,35.52,35.53,35.47,35.4899,155290
176,35.51,35.53,35.48,35.53,153214
177,35.52,35.52,35.5,35.51,32956
178,35.53,35.54,35.51,35.515,83380
179,35.505,35.525,35.5,35.525,64786
180,35.495,35.51,35.49,35.5,31093
181,35.495,35.5,35.49,35.49,11608
182,35.5172,35.52,35.49,35.495,78795
183,35.51,35.525,35.5,35.51,92218
184,35.485,35.515,35.48,35.5052,68086
185,35.5,35.51,35.48,35.485,90280
186,35.48,35.52,35.48,35.51,188857
187,35.495,35.496,35.48,35.485,38189
188,35.485,35.5,35.48,35.5,28907
189,35.47,35.4893,35.451,35.48,117426
190,35.48,35.48,35.455,35.47,281823
191,35.465,35.48,35.46,35.48,42362
192,35.475,35.48,35.46,35.465,37956
193,35.485,35.49,35.47,35.47,35252
194,35.485,35.499,35.48,35.49,39664
195,35.4801,35.49,35.48,35.485,36940
196,35.5,35.505,35.48,35.49,129553
197,35.515,35.52,35.5,35.5,46128
198,35.515,35.52,35.51,35.52,49303
199,35.5,35.52,35.5,35.51,78554
200,35.5021,35.51,35.495,35.509,103346
201,35.505,35.51,35.5,35.5,21695
202,35.51,35.52,35.5,35.505,62045
203,35.5,35.51,35.495,35.505,120844
204,35.505,35.51,35.5,35.5001,22933
205,35.495,35.5075,35.49,35.505,55225
206,35.51,35.52,35.49,35.4901,98533
207,35.49,35.52,35.48,35.52,141754
208,35.495,35.5,35.49,35.49,54712
209,35.48,35.51,35.48,35.5,54455
210,35.485,35.495,35.48,35.495,28767
211,35.47,35.49,35.47,35.485,106912
212,35.47,35.479,35.464,35.47,32650
213,35.475,35.48,35.47,35.48,19325
214,35.47,35.479,35.46,35.475,48148
215,35.46,35.47,35.4599,35.47,74673
216,35.455,35.47,35.45,35.453,57164
217,35.47,35.47,35.45,35.455,104396
218,35.475,35.48,35.46,35.465,45998
219,35.465,35.475,35.46,35.47,24912
220,35.465,35.47,35.46,35.467,34578
221,35.455,35.467,35.45,35.46,37325
222,35.455,35.46,35.45,35.45,175300
223,35.425,35.46,35.425,35.455,339200
224,35.415,35.43,35.41,35.4249,959822
225,35.42,35.43,35.4,35.415,216344
226,35.43,35.44,35.42,35.42,70745
227,35.42,35.45,35.42,35.43,75085
228,35.43,35.4375,35.42,35.425,41509
229,35.44,35.45,35.43,35.43,53959
230,35.43,35.4499,35.43,35.4438,37196
231,35.42,35.44,35.41,35.43,110176
232,35.435,35.45,35.41,35.413,68589
233,35.44,35.455,35.42,35.44,124487
234,35.44,35.44,35.42,35.42,46016
235,35.4299,35.439,35.42,35.43,48447
236,35.425,35.43,35.42,35.42,8295
237,35.442,35.45,35.42,35.42,56472
238,35.445,35.45,35.44,35.45,26633
239,35.455,35.46,35.44,35.44,68668
240,35.45,35.465,35.44,35.46,194934
241,35.445,35.457,35.44,35.45,55818
242,35.4429,35.45,35.44,35.44,10611
243,35.459,35.459,35.44,35.44,81045
244,35.46,35.46,35.45,35.45,3214
245,35.45,35.455,35.44,35.455,45725
246,35.45,35.45,35.44,35.44,23214
247,35.46,35.46,35.44,35.44,92315
248,35.467,35.475,35.45,35.46,120414
249,35.49,35.49,35.45,35.46,56068
250,35.486,35.5,35.48,35.488,33860
251,35.505,35.51,35.48,35.48,23009
252,35.5,35.51,35.5,35.5,42889
253,35.51,35.51,35.5,35.5,5824
254,35.515,35.52,35.5,35.5,60116
255,35.53,35.53,35.51,35.51,67872
256,35.517,35.53,35.51,35.53,64320
257,35.52,35.52,35.51,35.51,25710
258,35.52,35.53,35.52,35.526,23439
259,35.515,35.53,35.51,35.5238,32953
260,35.53,35.53,35.51,35.51,75145
261,35.53,35.53,35.521,35.53,59813
262,35.51,35.53,35.51,35.53,43592
263,35.51,35.52,35.5,35.515,100742
264,35.53,35.53,35.51,35.52,48100
265,35.5251,35.53,35.52,35.52,33922
266,35.53,35.535,35.52,35.53,101304
267,35.53,35.535,35.51,35.53,196284
268,35.5451,35.55,35.53,35.53,148266
269,35.55,35.56,35.54,35.54,55324
270,35.53,35.5551,35.53,35.55,56566
271,35.545,35.55,35.54,35.54,20810
272,35.5458,35.55,35.54,35.54,7231
273,35.54,35.55,35.54,35.55,16743
274,35.555,35.56,35.54,35.54,60112
275,35.553,35.56,35.55,35.56,46433
276,35.5676,35.57,35.55,35.55,37546
277,35.55,35.57,35.55,35.56,49613
278,35.56,35.565,35.55,35.555,85091
279,35.56,35.56,35.55,35.56,9628
280,35.5425,35.56,35.54,35.555,32999
281,35.55,35.55,35.54,35.5425,5113
282,35.53,35.55,35.53,35.55,76117
283,35.52,35.54,35.52,35.53,34502
284,35.535,35.54,35.52,35.52,74564
285,35.54,35.54,35.52,35.54,42323
286,35.54,35.56,35.53,35.54,48592
287,35.535,35.55,35.53,35.54,32116
288,35.539,35.54,35.52,35.535,36165
289,35.535,35.54,35.53,35.54,20239
290,35.535,35.535,35.52,35.5322,20895
291,35.54,35.55,35.53,35.535,52293
292,35.54,35.54,35.53,35.53,15055
293,35.5399,35.54,35.53,35.54,12416
294,35.535,35.54,35.53,35.535,7557
295,35.539,35.54,35.53,35.535,19212
296,35.54,35.54,35.53,35.53,26113
297,35.54,35.54,35.53,35.5375,29818
298,35.53,35.535,35.52,35.53,34024
299,35.53,35.53,35.52,35.53,12763
300,35.535,35.535,35.52,35.53,40422
301,35.535,35.54,35.52,35.54,138773
302,35.53,35.54,35.53,35.531,26829
303,35.53,35.54,35.52,35.535,40589
304,35.5211,35.54,35.52,35.525,62895
305,35.51,35.53,35.51,35.52,32602
306,35.5255,35.53,35.51,35.51,49643
307,35.52,35.54,35.51,35.526,178810
308,35.515,35.52,35.51,35.515,9803
309,35.51,35.52,35.5,35.51,69884
310,35.51,35.52,35.5,35.51,27397
311,35.51,35.52,35.5,35.5,57707
312,35.5171,35.52,35.51,35.52,23006
313,35.515,35.52,35.51,35.515,27239
314,35.52,35.52,35.51,35.5101,28322
315,35.51,35.52,35.5,35.52,47164
316,35.515,35.5199,35.5,35.507,62919
317,35.515,35.52,35.51,35.52,14884
318,35.52,35.53,35.51,35.51,148070
319,35.525,35.53,35.52,35.529,42919
320,35.525,35.53,35.51,35.52,108595
321,35.53,35.53,35.52,35.52,19179
322,35.525,35.535,35.52,35.525,62354
323,35.51,35.53,35.5,35.5299,198066
324,35.52,35.52,35.505,35.51,91249
325,35.52,35.52,35.51,35.515,14331
326,35.52,35.52,35.51,35.515,15410
327,35.51,35.52,35.51,35.515,36105
328,35.51,35.52,35.51,35.51,28208
329,35.525,35.53,35.51,35.515,73623
330,35.52,35.53,35.5001,35.52,165344
331,35.515,35.52,35.5,35.51,174796
332,35.51,35.525,35.51,35.51,149794
333,35.515,35.52,35.51,35.52,68338
334,35.51,35.52,35.5,35.51,86696
335,35.515,35.52,35.5,35.505,134541
336,35.51,35.53,35.51,35.515,132816
337,35.515,35.52,35.51,35.51,37803
338,35.529,35.529,35.51,35.51,52976
339,35.51,35.53,35.51,35.53,40647
340,35.52,35.52,35.51,35.515,22037
341,35.515,35.52,35.51,35.52,23880
342,35.55,35.55,35.5199,35.52,80713
343,35.545,35.56,35.53,35.55,128434
344,35.55,35.55,35.54,35.55,7039
345,35.55,35.55,35.54,35.55,66429
346,35.55,35.55,35.54,35.545,25636
347,35.545,35.55,35.54,35.545,19801
348,35.545,35.55,35.54,35.55,73818
349,35.55,35.55,35.54,35.545,25208
350,35.55,35.55,35.54,35.55,140818
351,35.55,35.55,35.54,35.5475,25455
352,35.55,35.55,35.54,35.5401,22200
353,35.55,35.55,35.54,35.55,14151
354,35.55,35.555,35.54,35.5401,98321
355,35.55,35.555,35.54,35.55,141328
356,35.55,35.555,35.54,35.545,77942
357,35.56,35.56,35.54,35.55,44463
358,35.5501,35.56,35.55,35.56,25158
359,35.555,35.56,35.55,35.56,62559
360,35.555,35.56,35.55,35.555,21170
361,35.55,35.56,35.54,35.55,281001
362,35.545,35.55,35.54,35.55,33992
363,35.55,35.55,35.54,35.55,27313
364,35.55,35.55,35.54,35.545,20337
365,35.555,35.56,35.54,35.54,192924
366,35.56,35.56,35.55,35.555,11544
367,35.56,35.56,35.55,35.555,11021
368,35.57,35.57,35.55,35.56,64773
369,35.56,35.59,35.56,35.57,418386
370,35.55,35.57,35.545,35.565,223350
371,35.57,35.57,35.55,35.55,48297
372,35.565,35.57,35.54,35.57,379540
373,35.5699,35.57,35.555,35.56,125352
374,35.58,35.58,35.56,35.565,62778
375,35.585,35.59,35.57,35.575,117516
376,35.6,35.6,35.58,35.58,115782
377,35.6,35.6,35.59,35.595,85570
378,35.58,35.6,35.58,35.6,156502
379,35.6,35.6,35.58,35.58,119026
380,35.59,35.6,35.57,35.6,307275
381,35.57,35.595,35.57,35.59,113886
382,35.58,35.58,35.56,35.57,124626
383,35.58,35.58,35.565,35.58,107356
384,35.6,35.6,35.57,35.575,340718
385,35.595,35.6,35.59,35.595,216699
386,35.565,35.6,35.56,35.5901,83934
387,35.57,35.59,35.56,35.57,154963
388,35.54,35.575,35.53,35.57,200255
389,35.535,35.55,35.53,35.54,197838
390,35.51,35.545,35.49,35.535,2671706
391,35.525,35.545,35.52,35.525,1800
